date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,race_course,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,wined_horse_id,prize,horse_id,target_race_id
2005/10/29,4京都7,曇,9,萩S(OP),200508040709,8,7,7,3.4,2,4,00637,56,芝1800,重,1:50.0,0.9,3-3,36.6-34.4,34.8,496(+6),2003102955,240.0,2003102205,200808030411
2005/09/18,4阪神3,晴,9,野路菊S(OP),200509040309,11,8,11,3.1,1,1,00637,54,芝1600,良,1:36.0,-0.1,8-7-5,35.6-35.3,35.0,490(-6),2003103709,"1,624.5",2003102205,200808030411
2005/09/04,3小倉8,晴,2,2歳未勝利,200510030802,14,6,10,2.2,1,1,00637,54,芝1800,良,1:50.5,-0.4,3-4-3-3,37.0-35.9,35.5,496(+4),2003105542,500.0,2003102205,200808030411
2005/08/20,3小倉3,曇,2,2歳未勝利,200510030302,9,8,8,4.3,2,3,00637,54,芝1800,良,1:48.3,0.4,8-6-4-2,35.7-35.5,35.7,492(-6),2003110034,130.0,2003102205,200808030411
2005/07/31,2小倉6,晴,5,2歳新馬,200510020605,12,4,4,14.0,4,2,00637,54,芝1800,稍,1:53.5,0.0,3-4-3-2,38.4-35.5,35.3,498(0),2003102519,280.0,2003102205,200808030411
2008/10/12,4東京2,晴,11,毎日王冠(G2),200805040211,16,7,13,11.5,3,11,01122,57,芝1800,良,1:45.6,1.0,7-7-7,35.8-33.8,34.0,476(0),2003101859, ,2003102720,200808030411
2008/06/29,3阪神4,小雨,10,宝塚記念(G1),200809030410,14,6,10,23.1,8,9,00663,58,芝2200,重,2:16.5,1.2,13-12-11-8,35.5-37.3,37.8,476(+4),2002102706, ,2003102720,200808030411
2008/05/04,3京都4,晴,11,天皇賞(春)(G1),200808030411,14,5,7,9.9,5,9,01085,58,芝3200,良,3:16.6,1.5,9-9-10-8,36.8-35.3,36.0,472(-4),2003102883, ,2003102720,200808030411
2008/04/06,2阪神4,晴,11,産経大阪杯(G2),200809020411,11,8,11,8.3,3,4,01085,57,芝2000,良,1:58.9,0.2,10-10-7-7,35.5-34.8,34.6,476(-4),2004103198,960.0,2003102720,200808030411
2008/02/23,2京都7,曇,11,京都記念(G2),200808020711,16,3,5,4.7,3,4,01085,57,芝2200,良,2:13.8,0.2,10-9-8-7,36.7-35.3,34.2,480(-4),2004102987,960.0,2003102720,200808030411
2008/01/27,1中山8,晴,11,アメリカジョッキーC(G2),200806010811,16,5,10,2.2,1,5,01085,57,芝2200,良,2:13.9,0.3,6-6-5-2,36.7-36.0,35.9,484(+10),2001103061,600.0,2003102720,200808030411
2007/12/23,5中山8,晴,9,有馬記念(G1),200706050809,15,1,2,20.5,7,6,01046,57,芝2500,稍,2:34.8,1.2,15-15-15-11,29.3-36.4,36.3,474(+4),2003104570, ,2003102720,200808030411
2007/11/25,5東京8,晴,10,ジャパンC(G1),200705050810,18,7,14,16.0,6,14,00945,57,芝2400,良,2:26.2,1.5,11-12-16-15,35.6-34.3,34.9,470(-6),2003102991, ,2003102720,200808030411
2007/03/18,1阪神8,晴,11,阪神大賞典(G2),200709010811,11,2,2,1.6,1,2,00945,57,芝3000,良,3:08.3,0.0,2-2-2-1,38.3-34.5,34.5,476(-2),2000101573,"2,622.0",2003102720,200808030411
2006/12/24,5中山8,晴,9,有馬記念(G1),200606050809,14,3,3,13.1,2,4,00422,55,芝2500,良,2:32.5,0.6,7-8-7-7,30.0-35.4,34.9,478(+12),2002100816,"2,700.0",2003102720,200808030411
2006/11/26,5東京8,小雨,10,ジャパンC(G1),200605050810,11,6,7,16.2,5,2,05203,55,芝2400,良,2:25.4,0.3,5-4-5-4,37.0-34.3,34.1,466(0),2002100816,"10,067.2",2003102720,200808030411
2006/10/22,5京都6,晴,11,菊花賞(G1),200608050611,18,7,13,4.9,2,2,00660,57,芝3000,良,3:02.7,0.0,6-6-6-7,35.4-35.6,34.0,466(+4),2003102461,"5,631.0",2003102720,200808030411
2006/09/24,3中京6,晴,11,神戸新聞杯(G2),200607030611,16,7,13,8.6,3,1,01046,56,芝2000,良,1:58.1,0.0,5-6-8-6,34.3-35.4,34.7,462(0),2003102205,"5,516.2",2003102720,200808030411
2006/05/28,3東京4,晴,10,東京優駿(G1),200605030410,18,7,15,13.0,7,3,00700,57,芝2400,稍,2:28.3,0.4,15-15-13-12,37.4-35.3,34.9,462(-2),2003102205,"4,332.8",2003102720,200808030411
2006/04/16,3中山8,曇,11,皐月賞(G1),200606030811,18,1,2,34.3,10,2,01046,57,芝2000,良,2:00.0,0.1,9-8-6-9,35.6-35.7,34.8,464(0),2003102205,"4,857.0",2003102720,200808030411
2006/03/19,2中山8,曇,11,フジTVスプリングS(G2),200606020811,16,5,10,5.5,2,3,05212,56,芝1800,良,1:48.9,0.0,14-14-12-10,36.9-36.4,35.1,464(+4),2003102205,"1,418.2",2003102720,200808030411
2006/02/12,2京都6,曇,11,きさらぎ賞(G3),200608020611,12,1,1,4.2,2,1,00945,56,芝1800,良,1:47.4,-0.1,11-8,35.3-34.9,34.2,460(+2),2003102205,"4,244.1",2003102720,200808030411
2005/11/26,5京都7,晴,8,京都2歳S(OP),200508050708,6,4,4,6.2,2,2,01046,55,芝2000,良,2:01.5,0.1,5-5-5-5,37.2-35.1,34.7,458(-6),2003102542,644.6,2003102720,200808030411
2005/10/29,4京都7,曇,9,萩S(OP),200508040709,8,2,2,3.3,1,2,05203,55,芝1800,重,1:49.6,0.5,8-8,36.6-34.4,33.9,464(+2),2003102955,645.8,2003102720,200808030411
2005/10/15,4京都3,雨,2,2歳未勝利,200508040302,11,6,7,1.8,1,1,00945,55,芝1600,良,1:34.8,-0.7,3-3,35.6-35.2,35.1,462(-6),2003100648,500.0,2003102720,200808030411
2005/09/25,4阪神6,曇,2,2歳未勝利,200509040602,10,3,3,5.3,4,2,00660,54,芝2000,良,2:06.7,0.1,8-7-3-5,39.5-34.7,34.5,468(-14),2003102955,200.0,2003102720,200808030411
2005/09/03,3小倉7,晴,5,2歳新馬,200510030705,16,3,6,9.4,6,3,01046,54,芝1200,良,1:09.9,0.3,8-7,33.6-36.0,35.3,482(0),2003101046,180.0,2003102720,200808030411
2008/10/12,4京都2,曇,11,京都大賞典(G2),200808040211,10,6,6,3.6,2,9,05203,59,芝2400,良,2:28.0,1.1,5-6-6-5,35.3-34.5,35.1,480(-14),2003107043, ,2003102883,200808030411
2008/05/04,3京都4,晴,11,天皇賞(春)(G1),200808030411,14,8,14,5.8,3,1,05203,58,芝3200,良,3:15.1,0.0,11-11-10-5,36.8-35.3,34.7,494(-8),2003102205,"13,515.0",2003102883,200808030411
2008/03/23,1阪神8,曇,11,阪神大賞典(G2),200809010811,13,1,1,7.5,4,1,05203,58,芝3000,良,3:08.7,-0.4,2-2-2-2,37.4-34.8,34.7,502(-10),2000101573,"6,592.4",2003102883,200808030411
2008/01/20,1京都6,小雨,11,日経新春杯(G2),200808010611,16,1,1,2.6,1,4,05203,57,芝2400,良,2:27.8,0.4,3-3-3-3,35.2-37.4,37.5,512(+16),2001103371,870.0,2003102883,200808030411
2007/11/04,5東京2,晴,11,アルゼンチン共和国杯(G2),200705050211,18,5,9,5.1,2,1,01031,54,芝2500,良,2:30.9,-0.1,3-3-2-2,29.8-35.2,35.1,496(0),2002107238,"5,930.2",2003102883,200808030411
2007/10/13,4京都4,晴,9,鳴滝特別(1000万下),200708040409,9,1,1,1.2,1,1,05203,57,芝2200,良,2:15.0,-0.8,2-2-2-2,37.4-33.8,33.6,496(0),2001107523,"1,504.5",2003102883,200808030411
2007/09/17,4阪神4,晴,12,美作特別(1000万下),200709040412,15,4,7,2.2,1,2,05203,57,芝2000,良,2:00.8,0.0,2-2-3-3,36.7-35.3,35.0,496(-14),2003102881,600.6,2003102883,200808030411
2007/07/29,2新潟6,曇,12,3歳以上500万下,200704020612,17,2,3,6.4,2,1,01095,57,芝1800,良,1:46.8,-0.2,4-3,34.9-34.3,34.0,510(+40),2000102506,740.0,2003102883,200808030411
2006/03/11,1阪神5,晴,10,ゆきやなぎ賞(500万下),200609010510,11,8,11,2.0,1,1,05203,56,芝2200,良,2:16.0,-0.3,2-2-2-2,35.6-36.0,35.7,470(0),2003105442,"1,027.3",2003102883,200808030411
2006/02/26,1阪神2,曇,9,すみれS(OP),200609010209,9,8,9,1.8,1,3,00945,56,芝2200,不,2:19.1,0.1,6-5-5-2,37.1-35.1,35.0,470(-4),2003103038,483.5,2003102883,200808030411
2006/01/21,1京都7,曇,9,若駒S(OP),200608010709,6,4,4,8.1,3,2,00700,56,芝2000,良,2:03.3,0.3,3-3-3-3,37.8-34.2,34.3,474(0),2003102558,764.4,2003102883,200808030411
2005/12/25,5阪神8,晴,3,2歳未勝利,200509050803,16,3,5,6.6,3,1,05203,55,芝2000,良,2:03.3,-0.7,3-3-4-3,36.2-36.4,36.0,474(0),2003102735,500.0,2003102883,200808030411
2005/12/04,5阪神2,雨,4,2歳未勝利,200509050204,16,3,6,9.7,5,3,05203,55,芝1600,良,1:37.9,0.2,9-9-10,34.5-37.8,37.2,474(-8),2003100132,130.0,2003102883,200808030411
2005/11/13,5京都4,晴,4,2歳新馬,200508050404,15,3,4,4.6,2,8,00666,55,ダ1400,稍,1:27.6,2.0,15-15,35.5-37.4,36.7,482(0),2003110087, ,2003102883,200808030411
2008/10/18,4東京3,晴,11,アイルランドT(OP),200805040311,16,5,10,8.6,4,5,01088,57,芝2000,良,1:59.2,0.9,9-9-9,35.5-34.8,33.8,506(+4),2004104470,240.0,2003102976,200808030411
2008/09/15,4阪神2,小雨,10,朝日チャレンジC(G3),200809040210,13,6,9,13.8,5,6,01088,56,芝2000,良,1:59.2,0.7,10-10-9-8,36.0-35.0,34.6,502(-10),2004102753, ,2003102976,200808030411
2008/05/04,3京都4,晴,11,天皇賞(春)(G1),200808030411,14,4,6,43.4,11,14,01014,58,芝3200,良,3:19.0,3.9,2-2-4-12,36.8-35.3,38.4,512(0),2003102883, ,2003102976,200808030411
2008/04/06,2阪神4,晴,11,産経大阪杯(G2),200809020411,11,8,10,55.9,9,8,01088,57,芝2000,良,1:59.4,0.7,7-8-7-7,35.5-34.8,34.9,512(-2),2004103198, ,2003102976,200808030411
2008/01/27,1中山8,晴,11,アメリカジョッキーC(G2),200806010811,16,4,7,6.5,4,12,00684,57,芝2200,良,2:15.1,1.5,1-1-1-5,36.7-36.0,37.5,514(+6),2001103061, ,2003102976,200808030411
2007/12/15,5中山5,晴,11,ディセンバーS(OP),200706050511,16,4,7,3.7,2,4,01088,57,芝1800,良,1:48.0,0.7,2-2-2-1,35.4-37.2,37.8,508(+6),2003102527,360.0,2003102976,200808030411
2007/06/24,3阪神4,小雨,11,宝塚記念(G1),200709030411,18,5,10,58.2,12,17,01088,58,芝2200,稍,2:18.2,5.8,2-2-2-11,33.5-36.9,42.4,502(-2),2003102991, ,2003102976,200808030411
2007/05/26,2中京3,晴,11,金鯱賞(G2),200707020311,12,8,11,4.2,2,10,01014,57,芝2000,良,1:58.3,1.1,2-2-2-2,33.9-36.0,36.8,504(+8),2002100991, ,2003102976,200808030411
2006/12/24,5中山8,晴,9,有馬記念(G1),200606050809,14,6,10,35.4,7,9,00641,55,芝2500,良,2:32.8,0.9,1-1-1-1,30.0-35.4,36.3,496(-7),2002100816, ,2003102976,200808030411
2006/12/10,香港,曇, ,香港ヴァーズ(G1),2006G0a00103,10, ,10, , ,8,00666,55,芝2400,良,2.29.1, , , , ,計不,, ,2003102976,200808030411
2006/10/22,5京都6,晴,11,菊花賞(G1),200608050611,18,3,5,6.2,3,3,00666,57,芝3000,良,3:03.0,0.3,1-1-1-1,35.4-35.6,35.9,498(+8),2003102461,"3,365.5",2003102976,200808030411
2006/09/24,3中京6,晴,11,神戸新聞杯(G2),200607030611,16,8,16,3.6,2,7,00666,56,芝2000,良,1:58.4,0.3,3-3-3-3,34.3-35.4,35.5,490(-6),2003102720, ,2003102976,200808030411
2006/05/28,3東京4,晴,10,東京優駿(G1),200605030410,18,3,6,6.4,4,2,00641,57,芝2400,稍,2:28.0,0.1,1-1-1-1,37.4-35.3,35.4,496(-2),2003102205,"7,065.6",2003102976,200808030411
2006/04/29,2東京3,曇,11,テレビ東京杯青葉賞(G2),200605020311,17,3,6,2.4,1,1,00666,56,芝2400,良,2:25.3,-0.7,1-1-1-1,35.7-35.3,35.3,498(+4),2003104869,"5,526.0",2003102976,200808030411
2006/03/25,2阪神1,晴,11,毎日杯(G3),200609020111,15,7,12,2.3,1,1,01014,56,芝2000,良,2:00.5,-0.2,1-1-1-1,35.6-35.9,35.9,494(0),2003102986,"4,258.8",2003102976,200808030411
2006/03/04,1阪神3,晴,7,3歳500万下,200609010307,9,8,10,1.6,1,1,00666,56,芝2000,良,2:00.9,-1.5,1-1-1-1,36.5-36.5,36.5,494(-4),2003102466,700.0,2003102976,200808030411
2006/02/12,2京都6,曇,11,きさらぎ賞(G3),200608020611,12,2,2,5.6,4,5,00666,56,芝1800,良,1:47.8,0.4,8-3,35.3-34.9,35.0,498(-2),2003102720,420.0,2003102976,200808030411
2005/12/25,5中山8,晴,5,ホープフルS(OP),200506050805,7,3,3,2.6,1,4,00666,55,芝2000,良,2:03.9,0.3,4-4-5-5,37.0-36.2,36.0,500(-2),2003103165,240.0,2003102976,200808030411
2005/12/10,5阪神3,晴,9,エリカ賞(500万下),200509050309,10,8,9,1.5,1,3,00666,55,芝2000,良,2:03.6,0.2,4-4-3-1,36.5-35.2,35.4,502(+4),2003104910,253.3,2003102976,200808030411
2005/11/13,5京都4,晴,9,黄菊賞(500万下),200508050409,10,7,7,1.6,1,2,00666,55,芝1800,良,1:50.2,0.3,4-4,36.8-34.0,34.1,498(+2),2003102519,406.8,2003102976,200808030411
2005/10/08,4京都1,小雨,1,2歳未勝利,200508040101,10,7,8,1.1,1,1,00666,55,芝1600,良,1:35.3,-1.0,1-1,36.2-34.6,34.6,496(+6),2003100099,500.0,2003102976,200808030411
2005/09/18,4阪神3,晴,5,2歳新馬,200509040305,13,1,1,2.9,1,2,00666,54,芝1600,良,1:36.7,0.3,1-1-1,36.4-36.0,36.3,490(0),2003110121,280.0,2003102976,200808030411
2012/10/07,4京都2,晴,4,障害3歳以上未勝利,201208040204,14,8,14,3.5,2,10,01005,60,障2910,良,3:23.4,5.0,1-1-1-1,110.0-41.3,14.0,494(-2),2009105048, ,2004100275,200808030411
2012/08/04,2新潟7,晴,4,障害3歳以上未勝利,201204020704,14,8,14,3.3,2,5,01009,60,障2850,良,3:08.0,1.7,1-1-1-1,106.0-38.1,13.2,496(+2),2007105817,70.0,2004100275,200808030411
2012/07/14,2新潟1,曇,4,障害3歳以上未勝利,201204020104,14,6,10,4.9,3,3,01009,60,障2850,良,3:06.0,0.5,1-1-1-1,105.0-37.8,13.1,494(-2),2007106156,180.0,2004100275,200808030411
2012/05/05,2東京5,晴,4,障害4歳以上未勝利,201205020504,14,1,1,3.3,1,8,01008,60,障3000,重,3:37.4,8.4,1-1-2-5,111.0-40.5,14.5,496(-8),2007102122, ,2004100275,200808030411
2011/12/17,5中山5,晴,11,ディセンバーS(OP),201106050511,16,5,9,94.5,11,14,01009,56,芝1800,良,1:48.4,1.4,1-1-1-1,36.1-36.0,37.4,504(0),2008105362, ,2004100275,200808030411
2011/11/12,5東京3,曇,10,パラダイスS(OP),201105050310,14,3,3,78.8,13,14,00641,56,芝1400,良,1:23.5,1.5,5-5,35.9-33.9,34.7,504(0),2006103192, ,2004100275,200808030411
2011/10/15,4東京4,曇,11,アイルランドT(OP),201105040411,11,5,5,37.9,8,8,00641,56,芝2000,稍,2:01.7,1.1,2-2-2,35.1-38.8,36.9,504(0),2008103273, ,2004100275,200808030411
2011/09/10,5阪神1,晴,11,朝日チャレンジC(G3),201109050111,9,6,6,21.6,8,9,01088,56,芝2000,良,2:01.6,2.0,1-1-1-1,36.4-34.9,36.9,504(-18),2007103315, ,2004100275,200808030411
2011/07/31,4小倉2,晴,11,小倉記念(G3),201110040211,18,1,1,18.0,9,17,01088,57,芝2000,良,2:00.0,2.7,1-1-1-2,33.3-36.4,39.1,522(+22),2006103026, ,2004100275,200808030411
2010/09/05,1札幌8,曇,9,札幌日経OP(OP),201001010809,12,2,2,3.5,2,2,01093,56,芝2600,良,2:41.0,0.3,1-1-1-1,36.5-36.0,36.3,500(-4),2007106596,927.6,2004100275,200808030411
2010/08/07,2函館7,晴,9,みなみ北海道S(OP),201002020709,15,1,1,4.9,3,2,01093,57,芝2600,良,2:40.6,0.5,1-1-1-1,36.5-36.4,36.9,504(-8),2007106596,929.4,2004100275,200808030411
2010/05/09,3京都6,晴,10,都大路S(OP),201008030610,14,5,7,4.6,2,3,00705,56,芝1800,良,1:45.6,0.8,2-2,35.2-35.3,35.2,512(0),2005109202,584.8,2004100275,200808030411
2010/03/21,1阪神8,晴,11,阪神大賞典(G2),201009010811,14,6,10,5.4,3,5,00666,57,芝3000,良,3:07.7,0.4,1-1-1-1,37.2-37.4,37.8,512(-8),2002107238,650.0,2004100275,200808030411
2010/02/20,2京都7,晴,11,京都記念(G2),201008020711,13,1,1,37.6,6,4,01088,57,芝2200,良,2:14.8,0.4,1-1-1-1,36.5-34.4,34.8,520(+16),2006103319,960.0,2004100275,200808030411
2009/10/17,4東京3,曇,11,アイルランドT(OP),200905040311,15,4,7,3.8,2,8,00660,56,芝2000,良,1:59.0,0.8,3-2-2,35.4-35.1,35.7,504(-4),2005103510, ,2004100275,200808030411
2009/09/06,2札幌12,晴,9,札幌日経OP(OP),200901021209,14,7,11,3.8,1,4,00660,56,芝2600,良,2:41.0,0.3,1-1-1-1,37.3-36.1,36.4,508(-2),2003105443,350.0,2004100275,200808030411
2009/05/31,3東京4,雨,12,目黒記念(G2),200905030412,18,3,6,6.1,2,9,00660,57,芝2500,不,2:41.9,2.9,2-2-1-1,29.9-38.4,41.3,510(0),2003105321, ,2004100275,200808030411
2009/05/03,3京都4,曇,10,天皇賞(春)(G1),200908030410,18,5,9,24.7,8,15,00894,58,芝3200,良,3:17.3,2.9,2-2-1-1,36.4-35.1,38.0,510(+6),2003100738, ,2004100275,200808030411
2009/03/28,3中山1,晴,11,日経賞(G2),200906030111,14,6,10,10.6,5,10,00705,58,芝2500,良,2:33.0,1.8,1-1-1-1,29.5-35.3,37.1,504(-8),2004102859, ,2004100275,200808030411
2008/06/01,3東京4,晴,12,目黒記念(G2),200805030412,18,3,5,4.9,3,1,00660,56,芝2500,良,2:31.9,-0.1,1-1-1-1,30.3-36.3,36.3,512(-4),2004102859,"5,934.4",2004100275,200808030411
2008/05/04,3京都4,晴,11,天皇賞(春)(G1),200808030411,14,3,4,10.8,6,4,00660,58,芝3200,良,3:15.6,0.5,1-1-1-1,36.8-35.3,35.8,516(+6),2003102883,"2,000.0",2004100275,200808030411
2008/03/16,2中山6,晴,10,サンシャインS(1600万下),200806020610,16,4,8,3.0,1,1,00660,57,芝2500,良,2:33.1,-1.0,1-1-1-1,30.3-36.5,36.5,510(+6),2003102663,"1,867.8",2004100275,200808030411
2007/10/21,4京都7,晴,11,菊花賞(G1),200708040711,18,8,17,12.7,7,6,00660,57,芝3000,良,3:05.7,0.6,1-1-1-1,36.3-36.2,36.8,504(0),2004103163, ,2004100275,200808030411
2007/09/23,4阪神6,晴,11,神戸新聞杯(G2),200709040611,15,5,8,14.4,4,4,00660,56,芝2400,良,2:25.3,0.6,2-2-2-1,35.5-35.4,36.0,504(+8),2004102753,810.0,2004100275,200808030411
2007/08/25,1札幌5,晴,11,阿寒湖特別(1000万下),200701010511,14,8,14,3.4,2,1,00660,54,芝2600,良,2:42.3,-0.3,1-1-1-1,35.9-35.2,35.2,496(+6),2002104515,"1,512.9",2004100275,200808030411
2007/06/16,2福島1,晴,11,福島市制施行100周(1000万下),200703020111,11,4,4,5.4,4,2,00635,54,芝1800,良,1:46.2,0.2,1-1-1-1,35.3-34.7,34.9,490(+10),2004102833,598.4,2004100275,200808030411
2007/04/28,2東京3,雨,11,テレビ東京杯青葉賞(G2),200705020311,18,2,4,16.3,7,12,00672,56,芝2400,良,2:27.8,1.5,1-1-1-1,34.9-35.5,37.0,480(0),2004102108, ,2004100275,200808030411
2007/04/01,1福島2,晴,10,ひめさゆり賞(500万下),200703010210,10,1,1,8.3,4,1,00672,56,芝2000,良,2:00.6,-1.0,1-1-1-1,34.3-36.7,36.7,480(-2),2004103183,"1,028.7",2004100275,200808030411
2007/03/10,2中山5,晴,7,3歳500万下,200706020507,13,3,3,4.1,3,10,00422,56,芝2000,良,2:03.8,2.1,1-1-1-2,36.2-35.0,37.1,482(0),2004103152, ,2004100275,200808030411
2007/02/10,1東京5,晴,9,セントポーリア賞(500万下),200705010509,12,6,8,10.0,4,2,00700,56,芝2000,良,2:01.1,0.2,1-1-1,36.6-34.4,34.6,482(+2),2004110071,409.8,2004100275,200808030411
2007/01/28,1東京2,晴,8,ゆりかもめ賞(500万下),200705010208,8,5,5,6.9,4,8,00660,56,芝2400,良,2:28.0,0.9,2-2-1-1,35.6-35.3,36.2,480(+4),2004109280, ,2004100275,200808030411
2006/11/12,5東京4,晴,3,2歳未勝利,200605050403,14,4,6,2.9,2,1,00660,55,芝2000,稍,2:02.3,-0.1,1-1-1,36.1-36.1,36.1,476(+2),2004102902,500.0,2004100275,200808030411
2006/10/22,4東京6,晴,3,2歳未勝利,200605040603,11,6,7,6.4,3,2,00641,55,芝1600,良,1:36.3,0.3,3-2,35.9-35.7,35.9,474(-2),2004103071,200.0,2004100275,200808030411
2006/10/07,4東京1,晴,3,2歳未勝利,200605040103,12,1,1, , ,取,00641,55,芝1800,重, , , ,36.2-36.0, ,計不,2004102574, ,2004100275,200808030411
2006/09/17,4中山4,曇,5,2歳新馬,200606040405,12,2,2,22.3,7,2,00641,54,芝1600,良,1:36.7,0.0,3-2-2,36.1-36.0,36.0,476(0),2004101114,280.0,2004100275,200808030411
2011/06/26,4阪神4,晴,11,宝塚記念(G1),201109040411,16,3,6,232.9,15,16,01115,58,芝2200,良,2:14.4,4.3,3-3-4-5,33.6-35.2,39.0,504(-22),2005105410, ,2004103163,200808030411
2010/03/21,1阪神8,晴,11,阪神大賞典(G2),201009010811,14,8,14,7.3,6,4,05203,58,芝3000,良,3:07.5,0.2,3-2-2-3,37.2-37.4,37.3,526(+28),2002107238,980.0,2004103163,200808030411
2009/11/29,5東京8,曇,10,ジャパンC(G1),200905050810,18,1,1,43.9,10,16,05203,57,芝2400,良,2:25.5,3.1,1-2-2-3,35.2-35.1,38.0,498(-2),2004104258, ,2004103163,200808030411
2009/11/01,4東京8,晴,11,天皇賞(秋)(G1),200905040811,18,3,6,47.5,11,18,00700,58,芝2000,良,1:59.3,2.1,15-17-16,35.6-33.7,34.5,500(-2),2001103435, ,2004103163,200808030411
2009/05/03,3京都4,曇,10,天皇賞(春)(G1),200908030410,18,8,17,3.5,1,9,00700,58,芝3200,良,3:15.3,0.9,6-6-3-2,36.4-35.1,35.8,502(-6),2003100738, ,2004103163,200808030411
2009/03/22,1阪神8,雨,11,阪神大賞典(G2),200909010811,12,6,7,3.7,2,1,00700,58,芝3000,重,3:13.2,0.0,6-7-6-2,37.4-40.6,38.3,508(0),2005102454,"6,592.4",2004103163,200808030411
2009/02/21,2京都7,晴,11,京都記念(G2),200908020711,12,6,9,8.9,3,1,00700,58,芝2200,良,2:14.6,0.0,4-4-3-2,36.1-36.0,35.6,508(+10),2003104910,"6,496.6",2004103163,200808030411
2008/12/28,5中山8,晴,10,有馬記念(G1),200806050810,14,7,12,29.5,9,14,00700,57,芝2500,良,2:34.3,2.8,4-4-2-4,30.0-36.4,39.1,498(0),2004103198, ,2004103163,200808030411
2008/11/30,5東京8,晴,10,ジャパンC(G1),200805050810,17,7,15,12.9,6,8,05339,57,芝2400,良,2:26.1,0.6,10-9-8-8,36.6-34.4,34.4,498(+4),2004103328, ,2004103163,200808030411
2008/11/02,4東京8,晴,11,天皇賞(秋)(G1),200805040811,17,1,1,21.2,6,8,01093,58,芝2000,良,1:57.7,0.5,5-5-5,35.2-35.2,35.0,494(0),2004104258, ,2004103163,200808030411
2008/06/29,3阪神4,小雨,10,宝塚記念(G1),200809030410,14,7,11,8.7,4,5,00700,58,芝2200,重,2:15.7,0.4,3-5-5-2,35.5-37.3,37.5,494(-6),2002102706,"1,320.0",2004103163,200808030411
2008/05/04,3京都4,晴,11,天皇賞(春)(G1),200808030411,14,8,13,3.6,1,3,00700,58,芝3200,良,3:15.5,0.4,3-4-2-2,36.8-35.3,35.5,500(-4),2003102883,"3,345.0",2004103163,200808030411
2008/04/06,2阪神4,晴,11,産経大阪杯(G2),200809020411,11,6,6,12.4,4,3,00700,59,芝2000,良,1:58.9,0.2,3-2-2-2,35.5-34.8,34.9,504(+16),2004103198,"1,611.8",2004103163,200808030411
2007/10/21,4京都7,晴,11,菊花賞(G1),200708040711,18,5,10,8.4,4,1,00700,57,芝3000,良,3:05.1,0.0,5-5-5-2,36.3-36.2,35.8,488(+4),2004102859,"15,255.8",2004103163,200808030411
2007/09/23,4阪神6,晴,11,神戸新聞杯(G2),200709040611,15,7,13,18.2,5,2,00700,56,芝2400,良,2:24.8,0.1,4-4-3-2,35.5-35.4,35.4,484(-10),2004102753,"2,234.0",2004103163,200808030411
2007/06/24,3阪神4,小雨,11,宝塚記念(G1),200709030411,18,7,15,55.5,11,15,01085,53,芝2200,稍,2:17.3,4.9,3-3-3-16,33.5-36.9,41.4,494(+6),2003102991, ,2004103163,200808030411
